序号,开始时间,结束时间,查询粒度,子网,子网名称,网元,网元名称,小区,小区名称,eNodeB,eNodeB名称,[LTE]小区无线接通率,[LTE]无线接通率,[LTE]无线接通率_1516610800155-0-0,[LTE]无线掉线率-,[FDD]RRC连接建立成功率,[FDD]E-RAB建立成功率,[FDD]RRC连接掉话率,E-RAB掉线率-FDD_1498916186273-0-9,[FDD]E-RAB阻塞率,[FDD]小区的可用率,[LTE]下行数据重传率,上行PRB平均利用率(集团),下行PRB平均利用率(集团),上行PRB利用率-扩容,下行PRB利用率-扩容,[LTE]上行PRB平均利用率(%),[LTE]下行PRB平均利用率(%),PDCCH信道CCE占用率-FDD_1498916186273-0-62,用户面最大激活UE数,用户面平均激活UE数,RRC连接建立最大用户数,RRC连接建立平均用户数,[FDD]最大的RRC连接建立个数,[FDD]平均的RRC连接建立个数,[FDD]小区上行PDCP层最大流量(兆比特/秒),[FDD]小区上行PDCP层最小流量(兆比特/秒),[FDD]小区上行PDCP层平均流量(兆比特/秒),[FDD]小区下行PDCP层最大流量(兆比特/秒),[FDD]小区下行PDCP层最小流量(兆比特/秒),[FDD]小区下行PDCP层平均流量(兆比特/秒),空口上行业务字节数(ZXJT)单位:GB ,空口下行业务字节数(ZXJT)单位:GB,小区上行BLER,小区下行BLER,RB平均干扰均值（0-24）,RB平均干扰均值(0-29),RB平均干扰均值（0-99）_1516610800155-0-16,"TA在范围[0,1)的上报次数","TA在范围[1,3)的上报次数","TA在范围[3,5)的上报次数","TA在范围[5,7)的上报次数","TA在范围[7,9)的上报次数","TA在范围[9,11)的上报次数","TA在范围[11,13)的上报次数","TA在范围[13,20)的上报次数","TA在范围[20,27)的上报次数","TA在范围[27,34)的上报次数","TA在范围[34,40)的上报次数",小区下行PDCP SDU时延(毫秒),小区上行PDCP SDU丢包个数,小区下行PDCP SDU丢包个数,小区上行PDCP 总的SDU个数,小区下行PDCP 总的SDU个数,[LTE]RLC PDU重传率
3600,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721852,CGZ011E88H_南辛庄西路328号(721852),91,FDZ011E881H1_南辛庄西路328号,721852,CGZ011E88H_南辛庄西路328号,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,10.08%,0.55%,3.30%,0.55%,3.30%,0,3.30%,11.06%,5,2.5352,8,3.8306,8,3,2.7401,0.0119,0.0815,52.4079,0.0117,0.8012,0.04,0.35,0.00%,0.00%,-120,-119,-119,,,,,,,,,,,,5090566,0,0,383204,569012,0.00%
3601,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721852,CGZ011E88H_南辛庄西路328号(721852),92,FDZ011E882H1_南辛庄西路328号,721852,CGZ011E88H_南辛庄西路328号,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,10.30%,2.50%,8.73%,2.50%,8.73%,0,8.73%,14.60%,12,3.5756,37,20.3706,37,20,10.198,0.0018,0.2106,70.3549,0.0013,2.2786,0.09,1,0.00%,0.00%,-119.38,-119,-119,,,,,,,,,,,,18007949,0,2,723373,1016399,0.00%
3602,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721852,CGZ011E88H_南辛庄西路328号(721852),93,FDZ011E883H1_南辛庄西路328号,721852,CGZ011E88H_南辛庄西路328号,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,11.49%,0.18%,3.69%,0.18%,3.69%,0,3.69%,5.89%,3,0.2209,4,0.8934,4,0,0.7059,0,0.0115,67.5428,0,1.4816,0,0.65,0.00%,0.00%,-119.99,-119,-119,,,,,,,,,,,,7426881,0,0,94338,486216,0.00%
3603,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721855,CGZ011E92H_西十里河_丁字山山坡-西十里河(721855),81,FGZ011E921H1_西十里河,721855,CGZ011E92H_西十里河_丁字山山坡-西十里河,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,9.92%,1.89%,10.43%,1.89%,10.43%,0,10.43%,11.86%,4,0.7092,9,2.7856,9,2,0.4818,0,0.0229,7.5049,0,0.4,0.01,0.17,0.00%,0.00%,-108.11,-110,-117,,,,,,,,,,,,11551577,1,0,114107,185719,0.00%
3604,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721855,CGZ011E92H_西十里河_丁字山山坡-西十里河(721855),82,FGZ011E922H1_西十里河,721855,CGZ011E92H_西十里河_丁字山山坡-西十里河,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,11.32%,0.50%,5.16%,0.50%,5.16%,0,5.16%,9.87%,3,0.3917,4,0.9178,4,0,0.6075,0,0.0131,12.7132,0,0.087,0.01,0.04,0.00%,0.00%,-114.49,-115,-118,,,,,,,,,,,,1192191,1,208,47944,56567,0.00%
3605,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721855,CGZ011E92H_西十里河_丁字山山坡-西十里河(721855),83,FGZ011E923H1_西十里河,721855,CGZ011E92H_西十里河_丁字山山坡-西十里河,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,10.09%,0.28%,5.13%,0.28%,5.13%,0,5.13%,9.37%,3,0.1243,5,0.7906,5,0,2.157,0,0.0074,13.2225,0,0.0688,0,0.03,0.00%,0.00%,-114.06,-115,-118,,,,,,,,,,,,1236834,0,2,24957,35503,0.00%
3606,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721855,CGZ011E92H_西十里河_丁字山山坡-西十里河(721855),84,FGZ011E924R1_丁字山山坡-西十里河,721855,CGZ011E92H_西十里河_丁字山山坡-西十里河,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,10.25%,0.25%,4.49%,0.25%,4.49%,0,4.49%,11.03%,2,0.1,4,0.3372,4,0,0.2021,0,0.0028,5.1723,0,0.035,0,0.02,0.00%,0.00%,-115.08,-115,-118,,,,,,,,,,,,984500,0,2,13270,17257,0.00%
3607,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721855,CGZ011E92H_西十里河_丁字山山坡-西十里河(721855),85,FGZ011E925R1_丁字山山坡-西十里河,721855,CGZ011E92H_西十里河_丁字山山坡-西十里河,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.09%,0.00%,0.00%,100.00%,9.63%,1.68%,11.73%,1.68%,11.73%,0,11.73%,13.26%,4,0.4869,8,1.9528,8,1,0.593,0,0.0182,9.4857,0,0.4285,0.01,0.19,0.00%,0.00%,-112.82,-114,-118,,,,,,,,,,,,8850729,0,4,100276,184372,0.00%
3608,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721855,CGZ011E92H_西十里河_丁字山山坡-西十里河(721855),86,FGZ011E926R1_丁字山山坡-西十里河,721855,CGZ011E92H_西十里河_丁字山山坡-西十里河,98.70%,98.70%,98.70%,0.00%,100.00%,98.70%,0.15%,0.00%,0.00%,100.00%,9.47%,4.62%,13.43%,4.62%,13.43%,0,13.43%,18.17%,6,0.5622,9,1.9278,9,1,0.4041,0,0.0216,9.1716,0,0.4227,0.01,0.18,0.00%,0.00%,-113.99,-114,-118,,,,,,,,,,,,14627829,1,9,116865,157466,0.00%
3609,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721856,CGZ011E93R_越秀园投资大厦-东河南(721856),81,FGZ011E931R1_越秀园投资大厦-东河南,721856,CGZ011E93R_越秀园投资大厦-东河南,100.00%,100.00%,100.00%,3.70%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,6.39%,0.41%,5.23%,0.41%,5.23%,0,5.23%,10.21%,3,0.1111,5,0.5056,5,0,1.1809,0,0.0036,4.9149,0,0.0128,0,0.01,0.00%,0.00%,-114.97,-115,-118,,,,,,,,,,,,493185,0,0,11036,13676,0.00%
3610,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721856,CGZ011E93R_越秀园投资大厦-东河南(721856),82,FGZ011E932R1_越秀园投资大厦-东河南,721856,CGZ011E93R_越秀园投资大厦-东河南,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,8.45%,0.93%,5.92%,0.93%,5.92%,0,5.92%,10.96%,4,0.2506,5,0.8122,5,0,0.4514,0,0.0051,11.2557,0,0.0388,0,0.02,0.00%,0.00%,-103.17,-105,-115,,,,,,,,,,,,1146136,3,575,26474,34980,0.00%
3611,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721870,CGZ011F09H_奶牛厂(721870),81,FGZ011F091H1_奶牛厂,721870,CGZ011F09H_奶牛厂,99.86%,99.86%,99.86%,0.00%,100.00%,99.86%,0.07%,0.00%,0.00%,100.00%,9.42%,5.87%,15.13%,5.87%,15.13%,0,15.13%,15.30%,7,1.4058,13,5.1828,13,5,3.6077,0,0.0421,11.9868,0,0.8506,0.02,0.37,0.00%,0.00%,-104.12,-106,-116,,,,,,,,,,,,14227887,0,295,219177,400415,0.00%
3612,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721870,CGZ011F09H_奶牛厂(721870),82,FGZ011F092H1_奶牛厂,721870,CGZ011F09H_奶牛厂,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,9.05%,1.81%,6.31%,1.81%,6.31%,0,6.31%,8.74%,6,0.8614,13,3.9489,13,3,5.6516,0,0.0376,19.0022,0,0.3234,0.02,0.14,0.00%,0.00%,-109.87,-111,-117,,,,,,,,,,,,6167072,0,46,134103,183789,0.00%
3613,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721870,CGZ011F09H_奶牛厂(721870),83,FGZ011F093H1_奶牛厂,721870,CGZ011F09H_奶牛厂,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,12.47%,0.18%,3.81%,0.18%,3.81%,0,3.81%,7.61%,2,0.0842,5,0.6583,5,0,0.609,0,0.0024,1.2006,0,0.0145,0,0.01,0.00%,0.00%,-111.95,-113,-117,,,,,,,,,,,,181704,0,35,10414,14233,0.00%
3614,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721870,CGZ011F09H_奶牛厂(721870),91,FDZ011F094H1_奶牛厂,721870,CGZ011F09H_奶牛厂,100.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,1.27%,0.00%,1.27%,0,1.27%,3.58%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,-120,-120,-119,,,,,,,,,,,,0,0,0,0,0,0.00%
3615,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721870,CGZ011F09H_奶牛厂(721870),92,FDZ011F095H1_奶牛厂,721870,CGZ011F09H_奶牛厂,100.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,1.27%,0.00%,1.27%,0,1.27%,3.58%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,-120,-120,-120,,,,,,,,,,,,0,0,0,0,0,0.00%
3616,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721870,CGZ011F09H_奶牛厂(721870),93,FDZ011F096H1_奶牛厂,721870,CGZ011F09H_奶牛厂,100.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,1.27%,0.00%,1.27%,0,1.27%,3.58%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,-120,-120,-119,,,,,,,,,,,,0,0,0,0,0,0.00%
3617,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校(721872),81,FGZ011F111H1_清泉少林武校,721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校,100.00%,100.00%,100.00%,11.11%,100.00%,100.00%,1.74%,1.27%,0.00%,100.00%,7.39%,0.19%,3.71%,0.19%,3.71%,0,3.71%,10.83%,2,0.0418,2,0.1306,2,0,1.4223,0,0.0012,9.4522,0,0.0057,0,0,0.00%,0.00%,-108.94,-110,-117,,,,,,,,,,,,116201,0,8,2526,3863,0.00%
3618,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校(721872),82,FGZ011F112H1_清泉少林武校,721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,11.19%,9.67%,26.83%,9.67%,26.83%,0,26.83%,15.54%,7,2.035,9,3.7189,9,3,2.0166,0,0.14,13.267,0,1.7329,0.06,0.76,0.00%,0.00%,-110.59,-112,-117,,,,,,,,,,,,72647138,0,0,546570,862401,0.00%
3619,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校(721872),83,FGZ011F113H1_清泉少林武校,721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,10.71%,4.04%,15.03%,4.04%,15.03%,0,15.03%,12.53%,6,1.5518,7,2.8083,7,2,1.1022,0,0.111,11.5037,0,1.0364,0.05,0.45,0.00%,0.00%,-113.4,-114,-118,,,,,,,,,,,,16128106,0,0,460427,644076,0.00%
3620,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校(721872),84,FGZ011F114R1_井家沟东共享联通-清泉少林武校,721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.15%,0.00%,0.00%,100.00%,9.32%,2.27%,7.95%,2.27%,7.95%,0,7.95%,12.21%,5,0.9064,7,2.1367,7,2,0.6485,0,0.0143,10.6798,0,0.3324,0.01,0.15,0.00%,0.00%,-103.97,-106,-115,,,,,,,,,,,,7535352,173,222,109976,198293,0.00%
3621,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校(721872),85,FGZ011F115R1_井家沟东共享联通-清泉少林武校,721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校,100.00%,100.00%,100.00%,0.65%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.76%,1.04%,5.29%,1.04%,5.29%,0,5.29%,8.88%,5,0.4678,8,2.1217,8,2,0.8175,0,0.0119,10.4567,0,0.0883,0,0.04,0.00%,0.00%,-104.73,-107,-116,,,,,,,,,,,,2167418,4,137,50478,66410,0.00%
3622,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校(721872),86,FGZ011F116R1_井家沟东共享联通-清泉少林武校,721872,CGZ011F11H_清泉少林武校_井家沟东共享联通-少林武校,95.71%,95.71%,95.71%,4.35%,98.19%,97.47%,4.34%,1.42%,0.00%,100.00%,10.52%,2.23%,4.62%,2.23%,4.62%,0,4.62%,12.64%,3,0.2884,5,1.3628,5,1,1.1549,0,0.0112,10.7213,0,0.0694,0,0.03,0.00%,0.00%,-99.51,-102,-114,,,,,,,,,,,,1003639,1,519,38165,41238,0.00%
3623,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721882,CGZ011F34R_白马山铁路宿舍-白马山车站(721882),81,FGZ011F341R1_白马山铁路宿舍-白马山车站,721882,CGZ011F34R_白马山铁路宿舍-白马山车站,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,4.42%,0.26%,3.80%,0.26%,3.80%,0,3.80%,8.60%,3,0.2198,4,0.625,4,0,0.3101,0,0.0037,3.9594,0,0.0119,0,0.01,0.00%,0.00%,-107.49,-109,-116,,,,,,,,,,,,241833,0,10,22164,23862,0.00%
3624,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721882,CGZ011F34R_白马山铁路宿舍-白马山车站(721882),82,FGZ011F342R1_白马山铁路宿舍-白马山车站,721882,CGZ011F34R_白马山铁路宿舍-白马山车站,90.91%,90.91%,90.91%,0.00%,100.00%,90.91%,5.13%,0.00%,0.00%,100.00%,6.85%,0.18%,3.76%,0.18%,3.76%,0,3.76%,11.30%,1,0.0151,2,0.0684,2,0,0.1837,0,0.0006,3.1421,0,0.0108,0,0,0.00%,0.00%,-99.53,-102,-114,,,,,,,,,,,,261601,0,0,2903,4247,0.00%
3625,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721882,CGZ011F34R_白马山铁路宿舍-白马山车站(721882),83,FGZ011F343R1_白马山铁路宿舍-白马山车站,721882,CGZ011F34R_白马山铁路宿舍-白马山车站,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,4.29%,0.01%,3.52%,0.01%,3.52%,0,3.52%,10.67%,1,0.0021,2,0.0578,2,0,0.0414,0,0,0.0657,0,0,0,0,0.00%,0.00%,-106.95,-109,-116,,,,,,,,,,,,1329,0,0,120,91,0.00%
3626,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721884,CGZ011F36R_西门子对面黄楼-变压器厂(721884),81,FGZ011F361R1_西门子对面黄楼-变压器厂,721884,CGZ011F36R_西门子对面黄楼-变压器厂,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.52%,0.12%,3.53%,0.12%,3.53%,0,3.53%,8.69%,2,0.0362,2,0.4767,2,0,0.2772,0,0.001,0.476,0,0.0016,0,0,0.00%,0.00%,-113.11,-114,-118,,,,,,,,,,,,33001,0,0,2487,3387,0.00%
3627,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721884,CGZ011F36R_西门子对面黄楼-变压器厂(721884),82,FGZ011F362R1_西门子对面黄楼-变压器厂,721884,CGZ011F36R_西门子对面黄楼-变压器厂,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,9.20%,0.13%,3.57%,0.13%,3.57%,0,3.57%,9.15%,2,0.0778,2,0.2878,2,0,0.1484,0,0.0014,1.8353,0,0.0055,0,0,0.00%,0.00%,-115.14,-115,-118,,,,,,,,,,,,80705,0,0,4855,4857,0.00%
3628,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721884,CGZ011F36R_西门子对面黄楼-变压器厂(721884),83,FGZ011F363R1_西门子对面黄楼-变压器厂,721884,CGZ011F36R_西门子对面黄楼-变压器厂,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,8.25%,0.06%,3.57%,0.06%,3.57%,0,3.57%,10.84%,1,0.0084,1,0.0478,1,0,0.6023,0,0.0008,1.1961,0,0.0016,0,0,0.00%,0.00%,-118.94,-119,-119,,,,,,,,,,,,28475,0,0,1498,1262,0.00%
3629,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721890,CGZ011F42H_市中北康(721890),81,FGZ011F421H1_市中北康,721890,CGZ011F42H_市中北康,100.00%,100.00%,100.00%,0.34%,100.00%,100.00%,0.09%,0.11%,0.00%,100.00%,11.68%,2.04%,12.59%,2.04%,12.59%,0,12.59%,11.20%,6,0.5996,11,3.2856,11,3,2.4461,0,0.0246,9.0852,0,0.4154,0.01,0.18,0.00%,0.00%,-116,-116,-119,,,,,,,,,,,,10539295,1,32,129811,181604,0.00%
3630,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721890,CGZ011F42H_市中北康(721890),82,FGZ011F422H1_市中北康,721890,CGZ011F42H_市中北康,94.51%,94.51%,94.51%,0.68%,98.11%,96.33%,1.14%,0.10%,0.00%,100.00%,10.89%,12.87%,10.24%,12.87%,10.24%,0,10.24%,24.47%,7,1.5201,14,5.7111,14,5,1.9925,0,0.0397,9.2016,0,0.2081,0.02,0.09,0.00%,0.00%,-106.37,-108,-116,,,,,,,,,,,,7095776,54,492,146310,166996,0.00%
3631,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721890,CGZ011F42H_市中北康(721890),83,FGZ011F423H1_市中北康,721890,CGZ011F42H_市中北康,100.00%,100.00%,100.00%,4.55%,100.00%,100.00%,0.56%,0.33%,0.00%,100.00%,8.97%,0.11%,4.13%,0.11%,4.13%,0,4.13%,11.07%,2,0.0317,3,0.1822,3,0,0.1124,0,0.0006,1.8682,0,0.0032,0,0,0.00%,0.00%,-113.43,-114,-118,,,,,,,,,,,,105782,0,5,2620,3481,0.00%
3632,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡(721903),82,FGZ011F552R1_华润别墅区南-兴隆办后山坡,721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,10.85%,0.24%,4.20%,0.24%,4.20%,0,4.20%,9.02%,3,0.1738,4,0.8039,4,0,2.0496,0,0.0039,2.2775,0,0.0192,0,0.01,0.00%,0.00%,-120,-120,-120,,,,,,,,,,,,304811,0,1,18794,28126,0.00%
3633,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡(721903),83,FGZ011F553R1_华润别墅区南-兴隆办后山坡,721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,8.12%,0.77%,4.60%,0.77%,4.60%,0,4.60%,8.85%,4,0.4343,9,2.2544,9,2,0.6086,0,0.0078,6.7551,0,0.0331,0,0.01,0.00%,0.00%,-119.89,-119,-119,,,,,,,,,,,,1264102,0,0,45122,53796,0.00%
3634,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡(721903),84,FGZ011F554H1_兴隆办后山坡,721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡,100.00%,100.00%,100.00%,1.37%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,7.36%,0.54%,4.53%,0.54%,4.53%,0,4.53%,8.19%,3,0.0922,5,0.9778,5,0,0.2459,0,0.0028,4.1032,0,0.0128,0,0.01,0.00%,0.00%,-119.72,-119,-119,,,,,,,,,,,,280801,10,0,9199,10026,0.00%
3635,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡(721903),85,FGZ011F555H1_兴隆办后山坡,721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡,100.00%,100.00%,100.00%,2.38%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,8.13%,0.60%,5.35%,0.60%,5.35%,0,5.35%,8.84%,3,0.1668,5,0.8967,5,0,0.4144,0,0.0053,8.0088,0,0.0556,0,0.02,0.00%,0.00%,-119.72,-119,-119,,,,,,,,,,,,1813858,0,108,27733,33832,0.00%
3636,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡(721903),86,FGZ011F556R1_姆尔康对面小高层-兴隆办后山坡,721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡,100.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,-120,-120,-120,,,,,,,,,,,,0,0,0,0,0,0.00%
3637,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡(721903),87,FGZ011F557R1_姆尔康对面小高层-兴隆办后山坡,721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡,96.30%,96.30%,96.30%,0.00%,100.00%,96.30%,0.21%,0.00%,0.00%,100.00%,7.24%,0.38%,5.62%,0.38%,5.62%,0,5.62%,9.72%,4,0.1538,7,0.78,7,0,1.2802,0,0.0098,10.6261,0,0.0575,0,0.02,0.00%,0.00%,-118.4,-118,-119,,,,,,,,,,,,1944854,0,0,24058,29556,0.00%
3638,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡(721903),91,FDZ011F558R1_姆尔康对面小高层-兴隆办后山坡,721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,5.34%,0.18%,1.78%,0.18%,1.78%,0,1.78%,4.89%,4,0.1765,7,2.0972,7,2,0.5982,0,0.0077,21.9235,0,0.0546,0,0.02,0.00%,0.00%,-119.98,-119,-119,,,,,,,,,,,,349763,0,0,23463,30740,0.00%
3639,2018/4/15 9:00,2018/4/15 10:00,1小时,5312,子网(MO SDR)(5312),721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡(721903),92,FDZ011F559R1_姆尔康对面小高层-兴隆办后山坡,721903,CGZ011F55H_兴隆办后山坡_华润别墅区南_姆尔康对面小高层-兴隆办后山坡,100.00%,100.00%,100.00%,0.32%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,9.99%,0.56%,3.32%,0.56%,3.32%,0,3.32%,6.90%,8,0.6898,21,4.5644,21,4,3.103,0,0.0435,40.8007,0,0.4778,0.02,0.21,0.00%,0.00%,-119.62,-119,-119,,,,,,,,,,,,3540941,0,0,144881,205631,0.00%
